Getting all .java files in /Users/tamycova/SoftwareAnalytics/Lambda/dubbo including those in subdirectories 
1229 java files in ./dubbo
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/api/DemoException.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/api/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/api/User.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/cache/CacheService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/cache/CacheServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/cache/CacheTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/consumer/DemoActionByAnnotation.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/consumer/DemoActionBySetter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/consumer/DemoInterceptor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/GenericServiceTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/provider/impl/DemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/provider/impl/DemoServiceImpl_LongWaiting.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/provider/impl/UnserializableBox.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/provider/impl/UnserializableBoxDemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/ReferenceConfigTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/RpcConfigGetSetProxy.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/support/MockProtocol.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/support/MockRegistry.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/support/MockRegistryFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/url/test/ExporterSideConfigUrlTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/url/test/InvokerSideConfigUrlTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/url/test/UrlTestBase.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/utils/MockReferenceConfig.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/utils/ReferenceConfigCacheTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/validation/ValidationParameter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/validation/ValidationService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/validation/ValidationServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-api/src/test/java/com/alibaba/dubbo/config/validation/ValidationTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/main/java/com/alibaba/dubbo/config/spring/AnnotationBean.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/main/java/com/alibaba/dubbo/config/spring/extension/SpringExtensionFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/main/java/com/alibaba/dubbo/config/spring/ReferenceBean.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/main/java/com/alibaba/dubbo/config/spring/schema/DubboBeanDefinitionParser.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/main/java/com/alibaba/dubbo/config/spring/schema/DubboNamespaceHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/main/java/com/alibaba/dubbo/config/spring/ServiceBean.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/main/java/com/alibaba/dubbo/config/spring/status/DataSourceStatusChecker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/main/java/com/alibaba/dubbo/config/spring/status/SpringStatusChecker.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/AbstractRegistryService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/action/DemoActionByAnnotation.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/action/DemoActionBySetter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/action/DemoInterceptor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/annotation/consumer/AnnotationAction.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/annotation/provider/AnnotationServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/api/Box.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/api/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/api/DemoServiceSon.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/api/HelloService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/ConfigTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/filter/MockDao.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/filter/MockDaoImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/filter/MockFilter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/GenericDemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/impl/DemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/impl/DemoServiceImpl_LongWaiting.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/impl/DemoServiceSonImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/impl/HelloServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/impl/UnserializableBox.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/impl/UnserializableBoxDemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/registry/MockRegistry.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/registry/MockRegistryFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/SimpleRegistryExporter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-config/dubbo-config-spring/src/test/java/com/alibaba/dubbo/config/spring/SimpleRegistryService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/Container.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/Main.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/Menu.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/MenuComparator.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/Page.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/PageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/pages/HomePageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/pages/LogPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/pages/StatusPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/pages/SystemPageHandler.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/PageServlet.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-api/src/main/java/com/alibaba/dubbo/container/page/ResourceFilter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-jetty/src/main/java/com/alibaba/dubbo/container/jetty/JettyContainer.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-jetty/src/test/java/com/alibaba/dubbo/container/jetty/JettyContainerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-log4j/src/main/java/com/alibaba/dubbo/container/log4j/Log4jContainer.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-log4j/src/test/java/com/alibaba/dubbo/container/log4j/Log4jContainerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-logback/src/main/java/com/alibaba/dubbo/container/logback/LogbackContainer.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-logback/src/test/java/com/alibaba/dubbo/container/logback/LogbackContainerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-spring/src/main/java/com/alibaba/dubbo/container/spring/SpringContainer.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-container/dubbo-container-spring/src/test/java/com/alibaba/dubbo/container/spring/SpringContainerTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-demo/dubbo-demo-api/src/main/java/com/alibaba/dubbo/demo/DemoService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-demo/dubbo-demo-consumer/src/main/java/com/alibaba/dubbo/demo/consumer/Consumer.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-demo/dubbo-demo-provider/src/main/java/com/alibaba/dubbo/demo/provider/DemoServiceImpl.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-demo/dubbo-demo-provider/src/main/java/com/alibaba/dubbo/demo/provider/Provider.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/Cache.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/CacheFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/filter/CacheFilter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/support/AbstractCacheFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/support/jcache/JCache.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/support/jcache/JCacheFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/support/lru/LruCache.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/support/lru/LruCacheFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/support/threadlocal/ThreadLocalCache.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-cache/src/main/java/com/alibaba/dubbo/cache/support/threadlocal/ThreadLocalCacheFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-validation/src/main/java/com/alibaba/dubbo/validation/filter/ValidationFilter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-validation/src/main/java/com/alibaba/dubbo/validation/support/AbstractValidation.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-validation/src/main/java/com/alibaba/dubbo/validation/support/jvalidation/JValidation.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-validation/src/main/java/com/alibaba/dubbo/validation/support/jvalidation/JValidator.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-validation/src/main/java/com/alibaba/dubbo/validation/Validation.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-filter/dubbo-filter-validation/src/main/java/com/alibaba/dubbo/validation/Validator.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-monitor/dubbo-monitor-api/src/main/java/com/alibaba/dubbo/monitor/Monitor.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-monitor/dubbo-monitor-api/src/main/java/com/alibaba/dubbo/monitor/MonitorFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-monitor/dubbo-monitor-api/src/main/java/com/alibaba/dubbo/monitor/MonitorService.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-monitor/dubbo-monitor-api/src/main/java/com/alibaba/dubbo/monitor/support/AbstractMonitorFactory.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-monitor/dubbo-monitor-api/src/main/java/com/alibaba/dubbo/monitor/support/MonitorFilter.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-monitor/dubbo-monitor-api/src/test/java/com/alibaba/dubbo/monitor/support/AbstractMonitorFactoryTest.java
0 lambda expressions in /Users/tamycova/SoftwareAnalytics/Lambda/./dubbo/dubbo-monitor/dubbo-monitor-api/src/test/java/com/alibaba/dubbo/monitor/support/MonitorFilterTest.java
